proddate;idno;cntry;dweight;stflife;health;dosprt;gndr
20.11.2024;59396;PL;1.0238348;7;1;3;1
20.11.2024;59411;PL;1.0380609;8;4;0;1
20.11.2024;59519;PL;1.1373594;9;1;7;2
20.11.2024;59646;PL;1.0380609;9;2;7;2
20.11.2024;59670;PL;1.0433729;0;5;77;1
20.11.2024;59686;PL;1.0550643;7;3;1;1
20.11.2024;59687;PL;0.9039232;10;1;3;2
20.11.2024;59692;PL;0.90568423;8;2;2;1
20.11.2024;59704;PL;1.0123581;8;1;0;2
20.11.2024;59853;PL;1.0611498;8;2;4;1
20.11.2024;60028;PL;1.0577334;3;2;0;2
20.11.2024;60032;PL;1.0421143;9;1;2;1
20.11.2024;60040;PL;0.8759708;9;2;5;2
20.11.2024;60081;PL;1.1772765;8;1;3;2
20.11.2024;60136;PL;1.0725025;4;4;0;1
20.11.2024;60145;PL;0.8882322;5;2;1;2
20.11.2024;60172;PL;1.0583671;8;2;0;2
20.11.2024;60173;PL;1.0147262;6;3;1;1
20.11.2024;60224;PL;1.0531778;9;1;3;1
20.11.2024;60236;PL;1.0685861;3;2;0;1
20.11.2024;60242;PL;0.9356621;7;2;1;2
20.11.2024;60278;PL;0.83871025;6;2;3;1
20.11.2024;60284;PL;1.0531778;8;2;0;1
20.11.2024;60335;PL;1.0577334;3;1;2;1
20.11.2024;60358;PL;0.8900826;6;2;3;2
20.11.2024;60379;PL;0.8899259;10;1;4;1
20.11.2024;60389;PL;1.0531778;8;2;5;2
20.11.2024;60419;PL;1.0644792;6;2;4;1
20.11.2024;60421;PL;1.0685861;5;2;7;2
20.11.2024;60445;PL;0.88665974;7;2;3;1
20.11.2024;60478;PL;1.0589713;9;1;7;1
20.11.2024;60481;PL;1.0433729;10;1;5;2
20.11.2024;60492;PL;1.0531778;7;2;1;2
20.11.2024;60563;PL;1.0433729;10;2;7;2
20.11.2024;60598;PL;0.92024666;5;2;3;2
20.11.2024;60606;PL;1.0391849;8;1;5;1
20.11.2024;60610;PL;0.8770086;7;2;1;1
20.11.2024;60614;PL;1.0583671;5;3;0;2
20.11.2024;60628;PL;1.036322;9;2;0;1
20.11.2024;60659;PL;0.9786862;8;2;3;2
20.11.2024;60681;PL;1.0685861;8;2;2;1
20.11.2024;60684;PL;1.0531778;6;7;77;1
20.11.2024;60719;PL;1.0611498;10;4;0;1
20.11.2024;60729;PL;1.0147262;10;3;0;1
20.11.2024;60747;PL;0.9169603;3;3;0;1
20.11.2024;60782;PL;0.9182431;8;2;2;2
20.11.2024;60822;PL;0.9002846;10;2;2;2
20.11.2024;60832;PL;1.036322;10;2;1;2
20.11.2024;60900;PL;0.85327756;8;1;3;2
20.11.2024;60920;PL;1.0577334;8;1;3;2
20.11.2024;60922;PL;1.076292;88;2;0;2
20.11.2024;60966;PL;1.0433729;5;1;4;2
20.11.2024;61028;PL;1.0611498;10;2;0;2
20.11.2024;61029;PL;1.0531778;7;3;0;2
20.11.2024;61065;PL;0.91131896;5;2;0;2
20.11.2024;61163;PL;1.0577334;3;2;0;1
20.11.2024;61293;PL;0.92633796;5;2;4;2
20.11.2024;61361;PL;1.0560368;10;3;4;1
20.11.2024;61369;PL;0.872999;2;5;77;2
20.11.2024;61373;PL;0.8934679;4;3;0;2
20.11.2024;61383;PL;1.0583671;4;2;0;2
20.11.2024;61390;PL;1.0644792;8;2;5;2
20.11.2024;61403;PL;0.92633796;3;3;0;2
20.11.2024;61443;PL;1.1031045;9;1;7;1
20.11.2024;61497;PL;0.8610039;8;3;0;1
20.11.2024;61508;PL;1.0391849;5;2;0;2
20.11.2024;61515;PL;1.0535417;9;3;2;1
20.11.2024;61517;PL;0.92335176;9;2;7;2
20.11.2024;61532;PL;1.0531778;10;1;1;2
20.11.2024;61538;PL;1.0443135;8;2;7;1
20.11.2024;61586;PL;1.0380609;8;1;6;1
20.11.2024;61645;PL;1.0611498;8;2;0;2
20.11.2024;61734;PL;0.88393396;9;2;3;2
20.11.2024;61765;PL;1.0531778;4;3;0;1
20.11.2024;61868;PL;1.0421143;6;1;3;1
20.11.2024;61880;PL;0.8770086;10;2;5;2
20.11.2024;61888;PL;1.0969625;8;1;3;2
20.11.2024;61906;PL;1.0535417;8;3;0;1
20.11.2024;61975;PL;1.0644792;8;2;7;1
20.11.2024;61978;PL;0.92024666;8;3;7;1
20.11.2024;61981;PL;1.0685861;9;2;0;1
20.11.2024;62058;PL;0.9518234;8;2;0;2
20.11.2024;62067;PL;0.9786862;5;2;0;1
20.11.2024;62212;PL;0.83871025;7;2;3;2
20.11.2024;62266;PL;1.0583671;9;1;3;1
20.11.2024;62292;PL;1.0583671;9;3;0;2
20.11.2024;62295;PL;0.91131896;10;1;3;2
20.11.2024;62348;PL;1.001639;8;2;7;2
20.11.2024;62369;PL;0.83871025;7;2;0;2
20.11.2024;62475;PL;0.9351353;2;3;0;2
20.11.2024;62513;PL;1.0391849;8;2;7;2
20.11.2024;62552;PL;0.92335176;6;2;7;1
20.11.2024;62559;PL;1.0531778;7;2;0;2
20.11.2024;62624;PL;0.92318326;6;3;7;1
20.11.2024;62650;PL;1.036322;10;1;0;2
20.11.2024;62667;PL;1.0433729;8;2;7;2
20.11.2024;62721;PL;0.9351353;7;3;0;1
20.11.2024;62766;PL;1.0611498;8;1;0;2
20.11.2024;62781;PL;1.0685861;4;1;0;2
20.11.2024;62788;PL;1.0433729;10;2;1;2
20.11.2024;62838;PL;1.0611498;10;2;3;2
20.11.2024;62895;PL;0.9425613;7;2;0;2
20.11.2024;62927;PL;0.91585195;7;3;0;2
20.11.2024;62938;PL;0.9113838;10;2;5;2
20.11.2024;63002;PL;0.9131742;8;2;1;2
20.11.2024;63072;PL;0.8813718;10;3;7;1
20.11.2024;63086;PL;1.0969625;7;2;4;2
20.11.2024;63114;PL;1.0583671;88;2;0;1
20.11.2024;63162;PL;0.97002655;8;3;7;1
20.11.2024;63167;PL;0.9036066;8;2;6;2
20.11.2024;63222;PL;0.8869299;8;2;4;2
20.11.2024;63276;PL;1.061784;8;1;3;2
20.11.2024;63289;PL;1.0685861;8;2;4;2
20.11.2024;63349;PL;1.0577334;10;2;3;1
20.11.2024;63368;PL;1.0193801;7;3;1;1
20.11.2024;63376;PL;1.0468138;7;2;4;2
20.11.2024;63414;PL;0.9164379;7;3;2;2
20.11.2024;63415;PL;0.92633796;9;2;1;2
20.11.2024;63481;PL;0.88685167;8;3;1;1
20.11.2024;63511;PL;1.0433729;10;2;7;2
20.11.2024;63517;PL;0.95994985;10;1;4;1
20.11.2024;63555;PL;0.89704525;7;3;7;1
20.11.2024;63599;PL;1.0443135;10;1;3;2
20.11.2024;63626;PL;0.8982089;8;1;1;2
20.11.2024;63646;PL;0.98264;8;2;0;1
20.11.2024;63746;PL;1.0193801;10;2;4;2
20.11.2024;63822;PL;0.9351353;7;2;7;2
20.11.2024;63876;PL;0.98264;9;1;6;2
20.11.2024;63879;PL;0.93588203;7;2;0;2
20.11.2024;63958;PL;1.0443135;7;2;6;2
20.11.2024;64009;PL;1.076292;9;3;6;2
20.11.2024;64017;PL;0.90556383;6;2;6;2
20.11.2024;64104;PL;0.9133651;7;3;6;2
20.11.2024;64162;PL;0.93588203;9;4;3;2
20.11.2024;64224;PL;0.89907056;9;2;3;2
20.11.2024;64271;PL;1.1432064;8;2;3;2
20.11.2024;64318;PL;1.0589713;5;3;7;1
20.11.2024;64381;PL;1.0685861;8;2;0;1
20.11.2024;64393;PL;0.9113838;3;3;6;2
20.11.2024;64409;PL;1.0725025;9;1;0;1
20.11.2024;64486;PL;0.91672194;8;2;4;1
20.11.2024;64487;PL;0.9294769;7;2;88;1
20.11.2024;64524;PL;0.9355203;10;2;0;1
20.11.2024;64550;PL;0.8997028;5;4;7;2
20.11.2024;64593;PL;1.0583671;8;3;0;1
20.11.2024;64622;PL;0.9481512;7;1;3;1
20.11.2024;64741;PL;1.0531778;10;1;0;1
20.11.2024;64763;PL;1.1432064;7;1;7;1
20.11.2024;64784;PL;1.0644792;8;3;0;2
20.11.2024;64861;PL;0.8610039;5;3;0;1
20.11.2024;64921;PL;0.85446364;8;2;2;2
20.11.2024;64924;PL;0.9389031;8;3;5;1
20.11.2024;64954;PL;0.8924846;5;3;0;2
20.11.2024;64965;PL;1.0433729;10;3;0;2
20.11.2024;64991;PL;0.94154704;5;1;7;1
20.11.2024;65085;PL;1.0028678;9;4;0;1
20.11.2024;65139;PL;0.9414704;5;2;7;2
20.11.2024;65193;PL;1.0433729;9;3;0;2
20.11.2024;65232;PL;0.9215894;2;3;0;1
20.11.2024;65242;PL;0.9113838;7;2;1;2
20.11.2024;65309;PL;1.0589713;10;3;0;2
20.11.2024;65318;PL;1.0535417;5;3;7;2
20.11.2024;65332;PL;1.0147262;9;2;0;2
20.11.2024;65370;PL;0.9036066;9;1;4;2
20.11.2024;65373;PL;1.0433729;8;2;3;2
20.11.2024;65385;PL;1.0685861;4;2;2;2
20.11.2024;65386;PL;0.87943995;7;3;0;2
20.11.2024;65416;PL;0.8979236;7;2;2;1
20.11.2024;65454;PL;0.9786862;5;1;7;1
20.11.2024;65464;PL;1.0391849;7;2;2;1
20.11.2024;65498;PL;1.0813186;7;2;0;1
20.11.2024;65579;PL;1.0611498;6;2;0;2
20.11.2024;65653;PL;1.0611498;9;5;0;2
20.11.2024;65675;PL;1.0644792;8;3;5;2
20.11.2024;65718;PL;0.90568423;8;2;3;2
20.11.2024;65753;PL;1.0433729;8;2;5;1
20.11.2024;65755;PL;0.9844464;6;3;1;2
20.11.2024;65766;PL;1.0644792;2;3;0;2
20.11.2024;65857;PL;0.9131742;6;3;3;2
20.11.2024;65863;PL;0.87943995;5;2;77;1
20.11.2024;65874;PL;1.0813186;10;3;3;2
20.11.2024;65931;PL;1.0813186;10;2;0;1
20.11.2024;65952;PL;1.0531778;4;5;7;2
20.11.2024;65959;PL;1.036322;7;4;5;2
20.11.2024;65989;PL;0.8813718;1;2;7;2
20.11.2024;66004;PL;0.9786862;10;2;0;2
20.11.2024;66095;PL;1.0577334;9;1;3;2
20.11.2024;66103;PL;1.059072;8;2;0;1
20.11.2024;66117;PL;0.9851905;5;3;0;2
20.11.2024;66133;PL;0.89907056;10;3;0;2
20.11.2024;66145;PL;0.83871025;8;3;5;2
20.11.2024;66235;PL;1.0685861;10;2;0;1
20.11.2024;66236;PL;1.0577334;7;2;0;1
20.11.2024;66274;PL;1.0433729;6;2;7;1
20.11.2024;66361;PL;1.0086218;7;2;7;1
20.11.2024;66381;PL;1.0644792;5;2;7;1
20.11.2024;66385;PL;1.0535417;10;1;7;1
20.11.2024;66399;PL;1.2574534;6;2;2;1
20.11.2024;66483;PL;1.0685861;7;2;3;1
20.11.2024;66498;PL;0.8849815;10;3;7;2
20.11.2024;66520;PL;0.91131896;2;3;2;2
20.11.2024;66555;PL;0.91409224;8;2;7;1
20.11.2024;66569;PL;1.0433729;8;3;6;2
20.11.2024;66577;PL;1.0123581;9;1;0;2
20.11.2024;66604;PL;1.0560368;7;1;4;1
20.11.2024;66623;PL;0.8571071;8;2;77;1
20.11.2024;66675;PL;1.0433729;5;2;0;1
20.11.2024;66697;PL;1.0611498;8;4;0;1
20.11.2024;66719;PL;1.0123581;6;2;0;2
20.11.2024;66742;PL;1.0976968;7;2;1;1
20.11.2024;66827;PL;1.0644792;8;1;6;2
20.11.2024;66923;PL;0.8919918;7;2;7;1
20.11.2024;66996;PL;1.0238348;10;3;1;1
20.11.2024;67083;PL;0.94154704;8;1;2;1
20.11.2024;67126;PL;1.036322;5;1;7;1
20.11.2024;67156;PL;0.8934679;7;3;2;2
20.11.2024;67185;PL;1.0531778;7;2;0;2
20.11.2024;67193;PL;1.0531778;10;1;0;2
20.11.2024;67206;PL;1.0433729;8;1;1;1
20.11.2024;67208;PL;0.9169603;4;3;0;1
20.11.2024;67210;PL;1.0644792;7;1;2;2
20.11.2024;67229;PL;1.1392065;10;3;7;2
20.11.2024;67350;PL;1.0611498;10;1;7;1
20.11.2024;67396;PL;0.92318326;5;4;0;1
20.11.2024;67431;PL;1.0644792;9;3;1;2
20.11.2024;67513;PL;1.0501362;5;3;0;1
20.11.2024;67532;PL;0.92335176;9;2;0;2
20.11.2024;67538;PL;1.0577334;8;1;7;2
20.11.2024;67671;PL;0.8729487;3;2;5;2
20.11.2024;67685;PL;1.0685861;8;3;0;2
20.11.2024;67755;PL;0.91131896;7;3;0;2
20.11.2024;67791;PL;1.1432064;6;2;88;2
20.11.2024;67795;PL;1.0589713;10;2;3;2
20.11.2024;67823;PL;0.8759708;10;1;7;1
20.11.2024;67824;PL;0.9182431;8;2;7;2
20.11.2024;67835;PL;1.0611498;5;2;0;2
20.11.2024;67850;PL;1.0725025;7;1;3;1
20.11.2024;67856;PL;1.0685861;8;2;7;1
20.11.2024;67879;PL;0.8770086;7;3;0;2
20.11.2024;67887;PL;1.0238348;9;2;0;2
20.11.2024;67945;PL;1.036322;7;1;4;1
20.11.2024;67952;PL;0.92361283;10;2;5;1
20.11.2024;68032;PL;0.9851905;10;4;0;2
20.11.2024;68060;PL;0.8959693;8;3;0;2
20.11.2024;68097;PL;0.86301243;8;2;7;2
20.11.2024;68223;PL;1.0531778;8;2;2;2
20.11.2024;68230;PL;0.91409224;9;2;0;2
20.11.2024;68377;PL;1.0589713;10;3;2;1
20.11.2024;68382;PL;1.0583671;9;1;0;2
20.11.2024;68403;PL;1.036322;10;3;7;2
20.11.2024;68408;PL;0.9831443;8;2;88;1
20.11.2024;68438;PL;0.8997028;7;1;0;2
20.11.2024;68529;PL;0.8014954;6;3;3;2
20.11.2024;68535;PL;1.0685861;7;1;0;2
20.11.2024;68541;PL;1.1411778;8;2;0;1
20.11.2024;68592;PL;0.8849815;8;2;3;1
20.11.2024;68654;PL;1.0433729;8;2;4;2
20.11.2024;68739;PL;1.0531778;8;2;0;2
20.11.2024;68741;PL;1.0501362;5;2;0;2
20.11.2024;68759;PL;1.1373594;10;2;0;2
20.11.2024;68788;PL;1.0611498;10;2;4;2
20.11.2024;68812;PL;1.1411778;10;1;4;2
20.11.2024;68818;PL;1.0433729;3;3;0;2
20.11.2024;68838;PL;1.036322;8;3;5;2
20.11.2024;68851;PL;0.92318326;8;1;3;1
20.11.2024;68881;PL;0.97002655;8;3;2;1
20.11.2024;68907;PL;1.0531778;10;3;2;1
20.11.2024;68967;PL;1.0443135;8;3;0;2
20.11.2024;68977;PL;1.0813186;8;2;0;1
20.11.2024;69039;PL;0.97002655;4;3;0;2
20.11.2024;69071;PL;1.0433729;8;1;0;1
20.11.2024;69079;PL;1.0685861;7;4;0;1
20.11.2024;69102;PL;1.036322;2;2;4;2
20.11.2024;69119;PL;0.956758;5;2;0;1
20.11.2024;69144;PL;1.0813186;8;2;7;1
20.11.2024;69169;PL;1.0531778;10;2;4;2
20.11.2024;69208;PL;1.0685861;7;1;4;1
20.11.2024;69214;PL;1.0644792;10;2;0;1
20.11.2024;69243;PL;0.96579915;10;4;0;2
20.11.2024;69262;PL;1.0123581;9;1;6;2
20.11.2024;69489;PL;1.0421143;8;1;2;2
20.11.2024;69536;PL;0.94154704;7;2;7;2
20.11.2024;69564;PL;0.9425613;9;2;3;2
20.11.2024;69602;PL;0.89907056;7;2;0;1
20.11.2024;69662;PL;0.9294769;9;3;2;1
20.11.2024;69675;PL;0.91672194;9;1;4;2
20.11.2024;69721;PL;0.97796774;10;3;3;1
20.11.2024;69829;PL;1.0685861;10;2;0;1
20.11.2024;69830;PL;0.94154704;8;2;7;2
20.11.2024;69839;PL;1.0685861;8;2;3;1
20.11.2024;69877;PL;1.0611498;10;1;5;1
20.11.2024;69908;PL;1.0290469;10;4;0;1
20.11.2024;69911;PL;1.1432064;10;2;2;1
20.11.2024;69974;PL;1.0685861;6;3;0;1
20.11.2024;70094;PL;1.0531778;7;2;0;1
20.11.2024;70097;PL;1.0685861;7;3;2;2
20.11.2024;70114;PL;0.96251494;7;2;6;1
20.11.2024;70198;PL;0.9242581;7;2;1;1
20.11.2024;70199;PL;1.0583671;5;2;0;1
20.11.2024;70201;PL;1.0583671;7;2;0;1
20.11.2024;70222;PL;0.8610039;9;3;0;2
20.11.2024;70249;PL;0.9215894;8;2;2;1
20.11.2024;70336;PL;0.89628506;7;2;0;1
20.11.2024;70354;PL;0.92024666;9;1;3;2
20.11.2024;70410;PL;0.87943995;5;3;0;2
20.11.2024;70417;PL;0.8759708;5;3;7;2
20.11.2024;70428;PL;0.92633796;7;2;3;1
20.11.2024;70513;PL;1.0193801;8;2;2;1
20.11.2024;70548;PL;0.91131896;5;2;3;2
20.11.2024;70550;PL;1.0531778;4;3;1;1
20.11.2024;70555;PL;0.91131896;9;1;3;1
20.11.2024;70584;PL;1.0813186;7;2;5;1
20.11.2024;70605;PL;1.1373594;8;2;7;1
20.11.2024;70643;PL;1.068033;6;2;2;2
20.11.2024;70667;PL;1.0644792;7;2;0;2
20.11.2024;70757;PL;1.0531778;9;2;1;2
20.11.2024;70761;PL;0.93588203;8;2;6;1
20.11.2024;70798;PL;1.0644792;8;3;1;2
20.11.2024;70802;PL;1.0611498;8;1;5;2
20.11.2024;70898;PL;1.0611498;7;2;6;1
20.11.2024;70969;PL;1.0147262;5;3;4;2
20.11.2024;70987;PL;0.92318326;6;2;2;1
20.11.2024;70997;PL;1.0589713;10;1;2;1
20.11.2024;71007;PL;0.841246;5;2;3;1
20.11.2024;71010;PL;1.036322;8;3;7;1
20.11.2024;71035;PL;1.2499242;9;1;7;1
20.11.2024;71079;PL;1.0550643;8;2;2;2
20.11.2024;71083;PL;1.0976968;9;1;88;2
20.11.2024;71136;PL;1.0147262;9;3;0;2
20.11.2024;71144;PL;0.9131742;6;2;4;2
20.11.2024;71189;PL;1.0086218;7;3;0;2
20.11.2024;71198;PL;0.89704525;6;3;0;2
20.11.2024;71203;PL;0.87943995;5;2;88;1
20.11.2024;71213;PL;1.0123581;7;2;2;1
20.11.2024;71228;PL;0.96038455;5;1;2;2
20.11.2024;71230;PL;1.036322;7;2;7;1
20.11.2024;71273;PL;1.0433729;5;3;7;2
20.11.2024;71277;PL;0.88665974;7;1;0;2
20.11.2024;71377;PL;1.1392065;5;3;5;1
20.11.2024;71470;PL;1.0238348;10;2;7;2
20.11.2024;71598;PL;1.0123581;8;1;4;1
20.11.2024;71614;PL;0.9164379;9;3;0;2
20.11.2024;71668;PL;1.0611498;3;2;4;1
20.11.2024;71687;PL;0.94154704;2;2;0;2
20.11.2024;71734;PL;1.1432064;7;2;5;1
20.11.2024;71739;PL;1.0421143;8;2;4;1
20.11.2024;71801;PL;1.0976968;7;2;7;1
20.11.2024;71806;PL;0.86301243;8;3;7;1
20.11.2024;71873;PL;1.0725025;7;2;88;1
20.11.2024;71920;PL;1.0611498;9;1;0;2
20.11.2024;71964;PL;1.0813186;8;1;3;1
20.11.2024;71969;PL;1.0583671;8;2;0;2
20.11.2024;72027;PL;1.0433729;8;2;0;1
20.11.2024;72034;PL;1.036322;10;4;0;2
20.11.2024;72076;PL;0.9786862;5;1;0;1
20.11.2024;72152;PL;0.8869299;6;3;0;1
20.11.2024;72171;PL;1.1031045;9;1;2;1
20.11.2024;72226;PL;1.0583671;8;2;7;2
20.11.2024;72252;PL;0.92318326;5;2;7;2
20.11.2024;72429;PL;0.8900826;6;4;0;2
20.11.2024;72432;PL;1.0583671;4;2;3;1
20.11.2024;72501;PL;1.0577334;8;1;1;1
20.11.2024;72606;PL;0.9425613;8;2;1;1
20.11.2024;72620;PL;1.0644792;6;3;6;2
20.11.2024;72667;PL;1.0813186;9;1;5;1
20.11.2024;72680;PL;1.1373594;5;1;2;2
20.11.2024;72698;PL;0.92318326;8;2;4;2
20.11.2024;72735;PL;1.0123581;5;3;0;2
20.11.2024;72765;PL;0.9215894;9;3;3;1
20.11.2024;72776;PL;1.0123581;10;2;1;2
20.11.2024;72855;PL;1.0725025;7;1;0;2
20.11.2024;72877;PL;1.0531778;8;1;4;2
20.11.2024;72904;PL;0.89704525;10;2;0;2
20.11.2024;72917;PL;0.88665974;5;2;2;1
20.11.2024;73006;PL;1.0589713;6;3;5;1
20.11.2024;73011;PL;0.90568423;10;3;7;2
20.11.2024;73016;PL;0.8813718;10;2;0;2
20.11.2024;73099;PL;1.0577334;7;1;3;1
20.11.2024;73128;PL;0.95994985;6;3;7;1
20.11.2024;73269;PL;1.0611498;99;9;99;2
20.11.2024;73353;PL;0.92361283;10;2;6;2
20.11.2024;73407;PL;0.9294769;6;2;2;2
20.11.2024;73443;PL;1.036322;7;1;7;1
20.11.2024;73460;PL;1.0611498;8;2;2;2
20.11.2024;73473;PL;1.0589713;10;1;7;1
20.11.2024;73517;PL;0.85446364;3;3;3;1
20.11.2024;73529;PL;1.036322;5;3;0;1
20.11.2024;73699;PL;0.90568423;9;2;5;1
20.11.2024;73722;PL;1.0685861;8;3;3;2
20.11.2024;73862;PL;0.91585195;4;3;0;2
20.11.2024;73868;PL;1.0611498;9;2;1;2
20.11.2024;73892;PL;1.0577334;8;2;7;2
20.11.2024;74057;PL;1.0813186;6;2;5;1
20.11.2024;74060;PL;1.0535417;8;2;3;2
20.11.2024;74087;PL;0.97491014;8;3;1;1
20.11.2024;74154;PL;0.91219026;6;2;4;2
20.11.2024;74209;PL;1.0238348;10;3;0;1
20.11.2024;74213;PL;1.036322;10;3;0;2
20.11.2024;74274;PL;0.88665974;8;1;0;1
20.11.2024;74298;PL;1.1772765;9;2;6;2
20.11.2024;74299;PL;0.94154704;7;2;1;1
20.11.2024;74321;PL;0.92318326;8;1;0;1
20.11.2024;74335;PL;0.92318326;7;2;0;1
20.11.2024;74337;PL;1.0501362;10;3;7;1
20.11.2024;74397;PL;1.061784;7;3;0;2
20.11.2024;74404;PL;0.9351353;6;2;1;2
20.11.2024;74433;PL;1.1204653;7;2;0;1
20.11.2024;74438;PL;0.8536972;9;2;88;1
20.11.2024;74439;PL;1.0391849;5;2;5;1
20.11.2024;74465;PL;0.9786862;8;1;0;1
20.11.2024;74477;PL;1.0685861;10;1;0;1
20.11.2024;74509;PL;0.9085107;8;1;1;1
20.11.2024;74524;PL;1.0531778;5;3;0;2
20.11.2024;74536;PL;0.92318326;7;2;1;1
20.11.2024;74615;PL;0.9164379;9;3;3;1
20.11.2024;74644;PL;1.061784;8;3;77;1
20.11.2024;74661;PL;0.9039232;9;3;0;2
20.11.2024;74810;PL;1.1204653;5;4;0;1
20.11.2024;74839;PL;1.036322;8;3;0;1
20.11.2024;74851;PL;0.9831443;7;3;3;2
20.11.2024;74933;PL;0.8816234;3;2;0;1
20.11.2024;74990;PL;0.91409224;8;2;2;2
20.11.2024;75005;PL;1.0535417;7;3;7;1
20.11.2024;75018;PL;1.0644792;5;1;0;1
20.11.2024;75024;PL;1.1204653;8;2;0;2
20.11.2024;75052;PL;1.1432064;6;2;2;1
20.11.2024;75077;PL;0.9164379;5;3;0;2
20.11.2024;75212;PL;0.87913644;8;1;3;1
20.11.2024;75229;PL;0.904738;9;3;1;2
20.11.2024;75230;PL;1.0433729;5;4;2;2
20.11.2024;75250;PL;1.0813186;7;2;5;1
20.11.2024;75342;PL;0.9085107;9;2;1;2
20.11.2024;75402;PL;1.0535417;6;2;0;1
20.11.2024;75407;PL;0.9351353;5;2;7;1
20.11.2024;75415;PL;0.9169603;9;2;2;2
20.11.2024;75437;PL;1.0725025;9;2;0;1
20.11.2024;75474;PL;1.0531778;8;2;0;2
20.11.2024;75501;PL;0.9039232;9;2;1;2
20.11.2024;75528;PL;0.89988834;6;3;2;2
20.11.2024;75557;PL;1.061784;5;4;0;2
20.11.2024;75640;PL;1.0611498;7;2;0;1
20.11.2024;75738;PL;0.8924846;8;2;4;2
20.11.2024;75754;PL;1.0644792;8;2;7;1
20.11.2024;75794;PL;0.9786862;8;1;0;2
20.11.2024;75850;PL;1.0380609;8;2;0;2
20.11.2024;75888;PL;1.1031045;8;2;2;2
20.11.2024;75917;PL;1.036322;9;2;5;2
20.11.2024;75933;PL;1.0725025;6;2;7;2
20.11.2024;76008;PL;1.0433729;9;2;7;1
20.11.2024;76077;PL;1.0583671;7;2;0;1
20.11.2024;76100;PL;1.036322;8;2;2;1
20.11.2024;76212;PL;0.9400437;10;2;2;2
20.11.2024;76219;PL;1.1411778;7;2;0;2
20.11.2024;76255;PL;0.9844464;7;2;3;2
20.11.2024;76338;PL;1.0433729;10;1;3;2
20.11.2024;76348;PL;0.97002655;4;3;0;2
20.11.2024;76358;PL;1.0577334;7;3;4;1
20.11.2024;76366;PL;1.0443135;8;3;4;2
20.11.2024;76414;PL;1.0290469;8;2;2;2
20.11.2024;76433;PL;1.036322;8;2;1;1
20.11.2024;76489;PL;0.9215894;10;1;4;2
20.11.2024;76520;PL;1.0443135;7;2;2;1
20.11.2024;76530;PL;1.0644792;7;1;5;2
20.11.2024;76615;PL;0.8982089;9;1;1;2
20.11.2024;76636;PL;1.036322;10;2;1;2
20.11.2024;76654;PL;0.841246;5;3;0;2
20.11.2024;76724;PL;0.9002846;5;4;0;1
20.11.2024;76727;PL;0.8816234;8;2;0;1
20.11.2024;76735;PL;0.98264;5;3;2;1
20.11.2024;76736;PL;1.0644792;7;3;0;1
20.11.2024;76750;PL;0.8912673;7;1;3;2
20.11.2024;76769;PL;0.8882322;8;2;7;2
20.11.2024;76784;PL;1.0501362;3;3;0;2
20.11.2024;76794;PL;0.9355203;5;4;0;1
20.11.2024;76813;PL;0.97002655;10;1;0;2
20.11.2024;76819;PL;0.8899304;7;2;0;1
20.11.2024;76851;PL;1.1204653;8;3;5;2
20.11.2024;76879;PL;0.90568423;6;4;0;2
20.11.2024;76971;PL;0.8610039;5;2;3;2
20.11.2024;76984;PL;1.0685861;5;2;0;1
20.11.2024;77022;PL;0.9481512;5;2;0;1
20.11.2024;77031;PL;0.8869299;10;1;1;1
20.11.2024;77104;PL;1.0813186;4;4;0;1
20.11.2024;77219;PL;0.98264;8;2;2;1
20.11.2024;77245;PL;1.036322;10;2;0;2
20.11.2024;77282;PL;0.8882322;8;2;4;2
20.11.2024;77430;PL;1.1432064;9;3;0;2
20.11.2024;77456;PL;1.0433729;10;1;0;1
20.11.2024;77472;PL;0.97002655;8;1;3;1
20.11.2024;77581;PL;0.87943995;10;1;0;2
20.11.2024;77618;PL;1.1373594;8;3;0;2
20.11.2024;77661;PL;0.8899304;10;2;1;1
20.11.2024;77662;PL;1.0685861;7;2;5;1
20.11.2024;77729;PL;0.9164379;5;3;7;2
20.11.2024;77732;PL;0.89988834;7;1;2;1
20.11.2024;77741;PL;1.0685861;7;2;0;2
20.11.2024;77780;PL;0.8816234;10;1;3;2
20.11.2024;77817;PL;1.1432064;7;1;2;1
20.11.2024;77855;PL;0.9005534;10;4;0;1
20.11.2024;77869;PL;0.8919918;8;2;7;2
20.11.2024;77922;PL;1.1392065;5;2;7;2
20.11.2024;77994;PL;0.90384847;9;2;2;1
20.11.2024;78046;PL;0.88023305;8;2;0;1
20.11.2024;78049;PL;1.0086218;3;4;5;1
20.11.2024;78069;PL;0.9414704;7;1;4;1
20.11.2024;78102;PL;1.0577334;9;2;6;1
20.11.2024;78142;PL;1.0433729;7;2;1;2
20.11.2024;78162;PL;1.0813186;5;3;2;2
20.11.2024;78181;PL;1.0644792;7;2;0;1
20.11.2024;78190;PL;0.8610039;8;2;3;1
20.11.2024;78235;PL;1.0123581;10;2;0;1
20.11.2024;78245;PL;0.86301243;4;3;7;2
20.11.2024;78290;PL;0.9351353;5;2;7;2
20.11.2024;78350;PL;0.9036066;7;2;1;2
20.11.2024;78430;PL;1.0577334;6;2;1;1
20.11.2024;78432;PL;1.0813186;9;2;5;1
20.11.2024;78435;PL;0.94154704;9;2;7;2
20.11.2024;78515;PL;1.0611498;8;2;0;2
